id,is_novel,revenue,popularity,vote_average,budget,release_year
10588,not novel,0,1.101383,5,0,2003
10330,not novel,110230332,1.096211,6,26000000,2003
14411,not novel,26288320,1.072356,6.3,60000000,2003
9562,not novel,19480739,1.047214,5.1,80000000,2003
9620,not novel,96269812,1.024891,5.7,60000000,2003
9471,not novel,259175788,1.011546,5.3,120000000,2003
6964,not novel,266728738,1.005582,6.2,80000000,2003
10756,not novel,182290266,1.004692,5.1,90000000,2003
7288,not novel,19322135,1.000194,5.8,40000000,2003
4970,not novel,141591324,0.997525,5.8,40000000,2003
470,not novel,60427839,0.995361,7,20000000,2003
9358,not novel,90426405,0.981031,5.9,26000000,2003
26264,not novel,0,0.979077,4.3,0,2003
9373,not novel,107071655,0.920571,6,9500000,2003
1647,not novel,101191884,0.894267,5.9,0,2003
11007,not novel,190212113,0.876158,5.8,40000000,2003
2289,not novel,173013509,0.875248,6.5,79000000,2003
9282,not novel,0,0.872052,6.7,6000000,2003
8326,not novel,0,0.853359,6.4,20000000,2003
10610,not novel,0,0.84781,5.3,41000000,2003
11023,not novel,4601043,0.841686,6.6,2000000,2003
6466,not novel,114908830,0.820611,5.7,30000000,2003
10623,not novel,56489558,0.796421,5.9,25000000,2003
13062,not novel,0,0.786916,7,0,2003
10715,not novel,68514844,0.783216,5.5,80000000,2003
10782,not novel,42792561,0.760657,6,50000000,2003
10159,not novel,80916492,0.754774,6.3,85000000,2003
15016,not novel,0,0.725008,6.5,0,2003
584,not novel,236350661,0.723225,6.1,76000000,2003
11523,not novel,15614000,0.716775,5.3,0,2003
21683,not novel,0,0.712023,6.4,0,2003
10743,not novel,0,0.709596,6.3,0,2003
10735,not novel,0,0.699833,5.7,0,2003
19277,not novel,0,0.693764,5.5,0,2003
2055,not novel,68296293,0.680803,6.8,22000000,2003
12090,not novel,101564935,0.648946,5.3,18000000,2003
10934,not novel,0,0.640416,6.4,0,2003
7229,not novel,0,0.631739,6.8,27440000,2003
10708,not novel,164433867,0.630566,5.7,60000000,2003
7270,not novel,65565672,0.62706,6.7,0,2003
4464,not novel,148336445,0.62007,6.4,87000000,2003
2116,not novel,55495563,0.6015,6,50000000,2003
11351,not novel,63102666,0.598373,5.4,17000000,2003
18736,not novel,55534455,0.595052,5.8,17000000,2003
6171,not novel,75715436,0.580909,5.1,68000000,2003
19325,not novel,0,0.579673,5.9,0,2003
10544,not novel,6585516,0.576539,5.8,0,2003
11817,not novel,0,0.576335,5,52000000,2003
12279,not novel,197011982,0.571314,4.8,38000000,2003
10720,not novel,20298207,0.563401,6,35000000,2003
9616,not novel,11560806,0.556095,4.8,35000000,2003
11775,not novel,119940815,0.548853,5.7,60000000,2003
10632,not novel,34234008,0.543483,5.8,55000000,2003
11093,not novel,16942795,0.537976,6.5,16500000,2003
15567,not novel,0,0.536597,6.2,0,2003
9499,not novel,12991996,0.527492,5.2,0,2003
18113,not novel,0,0.525418,4.6,0,2003
11547,not novel,30553394,0.505814,5.3,1500000,2003
11329,not novel,80154140,0.500124,6.8,60000000,2003
2577,not novel,0,0.49676,5.9,7500000,2003
30141,not novel,0,0.494247,5.5,0,2003
10628,not novel,0,0.490786,4.5,0,2003
504,not novel,60378584,0.490565,6.8,8000000,2003
10944,not novel,23,0.481708,4.7,12000000,2003
10943,not novel,0,0.47718,5,0,2003
10678,not novel,132675402,0.476487,5.3,20000000,2003
10922,not novel,0,0.471245,6.2,30000000,2003
8046,not novel,7266209,0.470814,3.8,54000000,2003
16072,not novel,12923936,0.469518,5.8,56000000,2003
25988,not novel,0,0.467438,6.1,0,2003
13537,not novel,2,0.462609,6.4,6000000,2003
10152,not novel,39267515,0.460673,4.2,19000000,2003
3635,not novel,31466789,0.457918,6.3,0,2003
11078,not novel,50097949,0.457107,5.6,0,2003
58591,not novel,0,0.455238,7.1,0,2003
4613,not novel,0,0.454926,4.8,0,2003
13573,not novel,343816,0.448434,6.4,0,2003
13411,not novel,0,0.446522,4.7,0,2003
14926,not novel,37095657,0.439958,6.2,20000000,2003
1415,not novel,742898,0.438475,5.6,5000000,2003
9839,not novel,0,0.43362,6.6,35000000,2003
11615,not novel,38955598,0.431188,7.2,50000000,2003
10739,not novel,0,0.427767,6.1,0,2003
1807,novel,10012022,0.426977,7.1,3000000,2003
883,not novel,7897645,0.422711,6.8,0,2003
11059,not novel,13818181,0.422393,3.4,7000000,2003
1088,not novel,41400000,0.421807,6.7,8000000,2003
11019,not novel,0,0.413816,4.9,0,2003
10511,not novel,0,0.413383,6.3,0,2003
25935,not novel,0,0.431875,7.2,0,2003
2662,not novel,16829545,0.407552,5.8,7000000,2003
9582,not novel,17432163,0.403468,5.3,20000000,2003
12542,not novel,0,0.392666,4.7,14000000,2003
13920,not novel,52277485,0.388875,7.1,32000000,2003
237,not novel,2500000,0.383686,5.9,6400000,2003
12767,not novel,21384035,0.383316,5.3,0,2003
50794,not novel,0,0.381532,5.3,0,2003
325553,not novel,0,0.380749,7.3,0,2003
1550,not novel,0,0.379915,6.3,300000,2003
24554,not novel,0,0.368982,6.4,0,2003
11375,not novel,51142659,0.36744,4.8,75000000,2003
302,not novel,22441323,0.366218,6.2,7800000,2003
9776,not novel,0,0.362474,5.4,0,2003
10133,not novel,0,0.361703,6.6,7500000,2003
13370,not novel,18750246,0.360105,6.5,6000000,2003
32293,novel,0,0.359943,4.6,0,2003
13156,not novel,0,0.355981,6.6,0,2003
35114,not novel,0,0.355754,5.6,1500000,2003
13691,not novel,0,0.749526,6,0,2003
15708,not novel,819939,0.351678,6.4,850000,2003
2056,not novel,8679814,0.350293,7.4,500000,2003
21542,not novel,0,0.346839,5.7,0,2003
22309,not novel,30238577,0.346215,5.3,15000000,2003
33932,not novel,0,0.342268,5.1,0,2003
16941,not novel,4856298,0.339709,5.5,5000000,2003
10727,not novel,0,0.573472,5.4,0,2003
10578,not novel,0,0.335925,4.4,0,2003
31096,not novel,0,0.333774,5.9,0,2003
5146,not novel,20440627,0.331948,5.5,0,2003
17403,not novel,0,0.331169,5.3,0,2003
33005,not novel,0,0.330848,5.2,0,2003
22502,not novel,0,0.327103,7.6,0,2003
21956,not novel,0,0.326083,6.1,0,2003
4612,not novel,0,0.323051,5,0,2003
24019,not novel,0,0.3216,6.1,60000000,2003
10105,not novel,0,0.317456,6.7,780000,2003
19766,not novel,0,0.315387,4.3,80000000,2003
10929,not novel,0,0.309252,5.3,22000000,2003
44899,not novel,0,0.463911,5.9,0,2003
30074,not novel,0,0.297658,5.8,0,2003
41488,not novel,0,0.292143,5.5,0,2003
8696,not novel,96542059,0.289415,6.5,10000000,2003
11427,not novel,0,0.288118,6.5,0,2003
14527,not novel,460978,0.284861,6.4,8256269,2003
20,not novel,9726954,0.28249,6.7,0,2003
5204,not novel,0,0.176093,6.6,500000,2003
321,not novel,3031801,0.276911,5.2,4361898,2003
2260,not novel,3117985,0.275803,7.4,0,2003
10923,not novel,58795814,0.275184,4.9,28000000,2003
14892,not novel,0,0.268976,5.2,0,2003
24860,not novel,0,0.268921,6.3,0,2003
12253,not novel,23510601,0.264295,5.8,24000000,2003
6016,not novel,0,0.347234,6.2,0,2003
25523,not novel,0,0.686322,6.5,0,2003
21131,not novel,0,0.10239,6.8,0,2003
24982,not novel,17040871,0.253381,6.7,13000000,2003
2771,not novel,6003587,0.573104,6.7,0,2003
2518,not novel,0,0.249204,6.7,0,2003
14576,not novel,0,0.248133,6.3,6800000,2003
21544,not novel,0,0.246824,4.8,0,2003
12146,not novel,0,0.245905,5.8,60000000,2003
1792,not novel,33828318,0.349751,4.8,55000000,2003
17684,not novel,0,0.242306,5.1,0,2003
37696,not novel,0,0.127505,5.8,0,2003
37088,not novel,0,0.241416,7.3,0,2003
24190,not novel,0,0.240657,5.7,0,2003
15276,not novel,0,0.23933,4.8,0,2003
24358,not novel,0,0.237282,7.2,0,2003
30806,not novel,0,0.236258,5,14000000,2003
20210,not novel,0,0.235742,6.3,0,2003
18538,not novel,0,0.226503,5.2,0,2003
4592,not novel,0,0.141822,5.9,0,2003
8325,not novel,0,0.220344,4.5,0,2003
11420,not novel,4500000,0.097647,7.1,0,2003
15394,not novel,0,0.209749,6.4,0,2003
24914,not novel,5,0.208637,6.8,10,2003
192936,not novel,0,0.207399,6.5,20000000,2003
52036,not novel,2281585,0.371487,4.9,15000000,2003
14573,not novel,0,0.394501,4.9,6000000,2003
17345,not novel,0,0.202514,6.9,0,2003
6277,not novel,0,0.201732,6.3,0,2003
14842,not novel,0,0.201014,6.2,10000000,2003
22578,not novel,0,0.208372,6.5,0,2003
53367,not novel,0,0.186848,6.4,0,2003
22076,not novel,0,0.198046,4.2,7000000,2003
19288,not novel,0,0.197848,6,0,2003
10744,not novel,0,0.197542,6.5,32000000,2003
21765,not novel,0,0.194862,4.9,17000000,2003
11194,not novel,13885802,0.194794,7.5,0,2003
10629,not novel,1569918,0.193661,6.7,17000000,2003
5653,not novel,0,0.619899,6.3,0,2003
20694,not novel,0,0.190667,5.3,0,2003
32526,not novel,0,0.190263,5.9,0,2003
13132,not novel,0,0.218799,5.6,0,2003
24619,not novel,0,0.104354,5.9,0,2003
2830,not novel,0,0.939084,4.4,14000000,2003
15271,not novel,0,0.170297,5.4,0,2003
36658,not novel,214948780,0.175002,6.7,110000000,2003
13778,not novel,0,0.169652,5.4,0,2003
4997,not novel,2466444,0.161748,6.4,5000000,2003
32235,not novel,0,0.159996,5.7,0,2003
16973,not novel,0,0.159344,5,0,2003
10981,not novel,0,0.156803,5.5,0,2003
245454,not novel,0,0.154678,5.5,0,2003
16250,not novel,0,0.150064,6.1,0,2003
33339,not novel,1628154,0.147375,4.9,0,2003
12698,not novel,0,0.146885,6.7,0,2003
22958,not novel,0,0.14657,6.1,0,2003
17813,not novel,15368897,0.143004,5,30000000,2003
31246,not novel,4922166,0.135162,3.5,12000000,2003
26454,not novel,0,0.121042,6.3,0,2003
16930,not novel,569217,0.126182,4.8,569217,2003
24794,novel,0,0.131905,4.5,5000000,2003
24837,not novel,0,0.020946,4.3,300,2003
8991,not novel,0,0.126685,5.5,0,2003
246355,not novel,0,0.121449,6.4,0,2003
16175,not novel,0,0.175648,4.9,0,2003
24357,not novel,0,0.108463,6.5,0,2003
11049,not novel,0,0.20175,7.2,0,2003
17920,not novel,0,0.102769,7.2,0,2003
28200,not novel,10000000,0.098984,5.6,7000000,2003
18248,not novel,0,0.098039,4.3,16700000,2003
21525,not novel,7808524,0.23825,8,0,2003
12456,not novel,0,0.096396,5.7,0,2003
80219,not novel,0,0.09449,6,0,2003
4252,not novel,0,0.085589,6.3,0,2003
14694,not novel,0,0.080522,4.5,0,2003
24164,not novel,0,0.08018,5.3,0,2003
51163,not novel,0,0.07715,7.6,0,2003
28003,not novel,0,0.073665,6.9,0,2003
44195,not novel,0,0.063216,5,0,2003
44710,not novel,0,0.062876,5.5,0,2003
319600,not novel,0,0.059976,7.2,0,2003
24660,not novel,0,0.168156,7.4,0,2003
107059,not novel,0,0.138667,4.4,0,2003
42418,not novel,0,0.040005,4.8,0,2003
37209,not novel,0,0.039864,6.1,0,2003
17473,not novel,0,0.038307,4.6,0,2003
59191,not novel,0,0.038236,4.6,0,2003
77959,not novel,0,0.027928,6.8,0,2003
24950,not novel,0,0.046862,7.1,0,2003
24362,not novel,0,0.013546,7.2,0,2003
27874,not novel,0,0.049778,4.9,0,2003
13590,not novel,0,6.66899,5.5,0,1997
597,not novel,1845034188,4.355219,7.3,200000000,1997
11970,not novel,252712101,3.48891,7,85000000,1997
607,not novel,589390539,3.153414,6.7,90000000,1997
782,not novel,12532777,3.077454,7.3,36000000,1997
18,not novel,263920180,2.972972,7.1,90000000,1997
415,not novel,238207122,2.604799,4.4,125000000,1997
25571,not novel,0,2.407266,6.3,3500000,1997
714,not novel,333011068,2.391809,5.9,110000000,1997
489,not novel,225933435,2.202087,7.7,10000000,1997
184,not novel,39673162,2.113737,7.1,12000000,1997
8078,not novel,162000000,2.064658,5.9,70000000,1997
2649,not novel,109423648,2.01227,7.3,50000000,1997
8413,not novel,26673242,1.949225,6.2,60000000,1997
9444,not novel,139804348,1.929641,7.2,53000000,1997
9714,not novel,79082515,1.623577,5.2,32000000,1997
816,not novel,67683989,1.616191,6.3,16500000,1997
563,not novel,121214377,1.55286,6.5,105000000,1997
9427,not novel,257850122,1.412516,6.4,3500000,1997
1701,not novel,224012234,1.368403,6.5,75000000,1997
754,not novel,245676146,1.330225,6.7,80000000,1997
9366,not novel,41954997,1.308461,7.2,35000000,1997
3597,not novel,125586134,1.307058,5.5,17000000,1997
1813,not novel,152944660,1.272247,6.9,57000000,1997
9360,not novel,136885767,1.231579,4.7,45000000,1997
2255,not novel,12021272,1.212565,6.7,250000,1997
9619,not novel,178127760,1.176223,5.5,116000000,1997
1639,not novel,164508066,1.172353,4.4,160000000,1997
2118,not novel,126216940,1.123404,7.5,35000000,1997
4233,not novel,172363301,1.109101,6,24000000,1997
1624,not novel,181000000,1.087383,6.2,45000000,1997
13313,not novel,0,1.046547,5.9,0,1997
686,not novel,171120329,1.037438,6.9,90000000,1997
9769,not novel,1060056,1.031334,6.9,62000000,1997
11975,not novel,45916769,1.008461,6.5,40000000,1997
10357,not novel,0,0.999866,5,90000000,1997
4824,novel,159330280,0.981422,6,60000000,1997
9434,not novel,28084357,0.978042,6.9,0,1997
18222,not novel,0,0.977822,4.4,0,1997
9574,not novel,177977226,0.96047,5.1,80000000,1997
10003,not novel,118063304,0.938611,6,68000000,1997
8834,not novel,136982834,0.936736,6.4,75000000,1997
9772,not novel,315156409,0.933349,6.1,85000000,1997
10603,not novel,0,0.879195,5.2,55000000,1997
586,not novel,64256513,0.855982,6.6,15000000,1997
2898,not novel,314178011,0.855087,7,50000000,1997
2163,not novel,50159144,0.835336,6.5,36000000,1997
978,not novel,131457682,0.824965,6.9,70000000,1997
8874,not novel,299288605,0.797298,6.3,38000000,1997
4995,not novel,43101594,0.778274,7.3,15000000,1997
638,not novel,3675201,0.776305,7.3,15000000,1997
9770,not novel,10541523,0.76187,5.3,50000000,1997
11425,not novel,0,0.759806,5.1,7000000,1997
10347,not novel,0,0.749958,6.2,0,1997
13664,not novel,0,0.74348,5.8,0,1997
1281,not novel,251212670,0.742726,6.3,18000000,1997
4477,not novel,140807547,0.737243,5.8,90000000,1997
10806,not novel,0,0.733859,5.8,35000000,1997
9415,not novel,25804707,0.713857,5.8,0,1997
9433,not novel,43312294,0.713234,6.5,0,1997
9437,not novel,60527873,0.712173,6.1,27000000,1997
66,not novel,50068310,0.708978,6.2,50000000,1997
11419,not novel,36400360,0.706536,6.1,25000000,1997
10155,not novel,6682098,0.706041,6.6,19000000,1997
19165,not novel,0,0.697827,5.9,0,1997
4961,not novel,25480490,0.685382,5.3,30000000,1997
6072,not novel,5716080,0.683051,6.4,20000000,1997
1968,not novel,29481428,0.681887,6,0,1997
10336,not novel,87840042,0.676667,5,40000000,1997
6623,not novel,0,0.674762,5.5,50000000,1997
431,not novel,501818,0.663483,6.7,250000,1997
9746,not novel,5684789,0.660297,7.1,28000000,1997
9922,not novel,17626234,0.648088,6.1,80000000,1997
4421,not novel,48169156,0.638429,6,50000000,1997
11015,not novel,33956608,0.636839,5.7,60000000,1997
9446,not novel,0,0.622046,5.3,0,1997
11365,not novel,0,0.619612,6,0,1997
2212,not novel,1179002,0.586336,6.4,0,1997
8067,not novel,0,0.572198,6.3,12000000,1997
8675,not novel,0,0.568327,6.3,1000000,1997
2639,not novel,0,0.56776,6.9,0,1997
13929,not novel,0,0.559337,7.8,0,1997
22073,novel,0,0.551245,6.4,30000000,1997
32643,not novel,0,0.542793,4.9,0,1997
12499,not novel,0,0.536259,5.1,85000000,1997
14289,not novel,16000000,0.530544,5,60000000,1997
9405,not novel,0,0.529974,4.3,30000000,1997
6283,not novel,122417389,0.512273,6.1,38000000,1997
10217,not novel,3263585,0.511529,6.4,5000000,1997
14903,not novel,0,0.507983,6.5,0,1997
9438,not novel,0,0.506241,4.3,30000000,1997
2895,not novel,0,0.498525,5.4,5000000,1997
2142,not novel,44862187,0.473762,6.5,15000000,1997
9311,not novel,0,0.471278,6.8,35000000,1997
16052,not novel,60000000,0.46602,6.9,20000000,1997
6116,not novel,100000000,0.464907,5.2,25000000,1997
68924,not novel,8038061,0.463524,6.3,18000000,1997
17100,not novel,0,0.459782,3.2,0,1997
20737,not novel,23144499,0.436806,5.3,3000000,1997
9611,not novel,29235353,0.431088,5.9,0,1997
106035,novel,0,0.427343,6.1,0,1997
11676,not novel,0,0.426675,6.1,25000000,1997
24662,not novel,3566637,0.425112,7.1,32000000,1997
11210,not novel,0,0.419759,5,0,1997
9823,not novel,51376861,1.086558,3.9,30000000,1997
39346,not novel,0,0.414756,5.4,0,1997
8860,not novel,31987563,0.447075,5.3,55000000,1997
18355,not novel,0,0.411899,6.8,0,1997
12489,not novel,0,0.408033,7.1,0,1997
9092,not novel,0,0.402621,6.4,0,1997
10351,not novel,15738769,0.401471,5.4,5000000,1997
10371,not novel,31611225,0.362661,5.8,35000000,1997
9407,not novel,0,0.396805,6.2,48000000,1997
6499,not novel,17979739,0.223994,4.6,10000000,1997
9622,not novel,0,0.38756,5.5,0,1997
9449,not novel,0,0.386432,5.8,29000000,1997
54113,not novel,273644,0.385596,6.2,0,1997
9416,not novel,0,0.378662,6.1,0,1997
9414,not novel,13801755,0.37438,6.5,20000000,1997
34314,not novel,11466088,0.364359,5.3,55000000,1997
19601,not novel,0,0.219814,6.3,0,1997
12238,not novel,0,0.352232,5,0,1997
14585,novel,0,0.351183,6.1,0,1997
12145,not novel,9381260,0.340289,5.5,0,1997
8854,not novel,1686429,0.345909,4.3,16000000,1997
17949,not novel,0,0.345481,5.3,17000000,1997
35796,not novel,0,0.334678,6.8,7000000,1997
26689,not novel,0,0.334532,6,0,1997
9403,not novel,41230799,0.325869,6.6,28000000,1997
10668,not novel,0,0.319006,6.6,0,1997
17589,not novel,0,0.318336,5.8,0,1997
22797,not novel,0,0.303573,6.5,0,1997
12628,not novel,4000000,0.05639,5.7,12000000,1997
17266,not novel,0,0.339896,6.5,0,1997
9413,not novel,44332015,0.285559,5.2,19000000,1997
50512,not novel,791830,0.2817,6,35000000,1997
18519,not novel,0,0.276694,5.6,0,1997
2058,not novel,34673095,0.274222,5.9,0,1997
17894,not novel,0,0.272686,5.3,16000000,1997
45153,not novel,0,0.269281,5.3,0,1997
16992,not novel,0,0.267436,6.8,0,1997
26180,not novel,0,0.26468,5.4,0,1997
34309,not novel,11838218,0.263311,6,25000000,1997
1811,not novel,27354,0.261797,5.9,0,1997
29193,not novel,0,0.25871,7.1,0,1997
18080,not novel,0,0.258583,5.6,0,1997
21252,not novel,0,0.254744,6.4,9000000,1997
26103,not novel,0,0.254231,6,0,1997
45609,not novel,0,0.251819,6.3,0,1997
9956,not novel,0,0.249917,6,0,1997
8197,not novel,25105255,0.245162,6.4,35000000,1997
12219,not novel,0,0.24382,7.5,0,1997
1610,not novel,0,0.238058,6,0,1997
17834,not novel,0,0.23585,5.8,0,1997
9054,not novel,0,0.229634,5.2,53000000,1997
36807,not novel,0,0.225904,4.4,0,1997
9406,not novel,26570463,0.223151,5.3,22000000,1997
11831,not novel,74000000,0.22136,6.6,36000000,1997
14330,not novel,0,0.216137,5.5,15000000,1997
31662,not novel,6330054,0.214637,5,6000000,1997
25624,not novel,13130349,0.212272,6,30000000,1997
330,not novel,229074524,0.21055,6.1,73000000,1997
10871,not novel,6482195,0.206863,5.7,37000000,1997
18423,not novel,7240837,0.118453,3.4,0,1997
21253,not novel,310724,0.195606,7.1,0,1997
21915,not novel,20060051,0.192264,5.6,0,1997
14398,not novel,5790448,0.179786,6.4,0,1997
38295,not novel,0,0.171007,5.1,18000000,1997
43274,not novel,0,0.17021,5.8,0,1997
43629,not novel,0,0.168542,6.5,0,1997
36797,not novel,0,0.276219,5.2,16000000,1997
18415,not novel,0,0.287643,6.6,1300000,1997
39385,not novel,29456000,0.158203,6.4,4000000,1997
42884,not novel,0,0.156333,5.2,0,1997
38225,not novel,0,0.15255,6.2,0,1997
32332,not novel,0,0.066135,4.9,0,1997
15800,not novel,0,0.148905,5.3,0,1997
14908,not novel,4529843,0.148761,4.7,0,1997
17832,not novel,0,0.147816,5.7,0,1997
82549,not novel,0,0.143658,5.5,0,1997
37244,not novel,0,0.143585,5.7,0,1997
12723,not novel,5926128,0.133487,6.5,0,1997
14817,not novel,0,0.132178,5.2,0,1997
20378,not novel,0,0.32427,7,0,1997
29461,not novel,0,0.076214,6.7,0,1997
13852,not novel,861789,0.065672,7,786675,1997
15321,not novel,0,0.064556,5.6,0,1997
37652,not novel,0,0.059172,5.6,0,1997
27318,not novel,0,0.041454,6,0,1997
44706,not novel,0,0.139139,6.1,0,1997
37410,not novel,1334786,0.022145,6.9,0,1997
40413,not novel,0,0.077201,4.9,0,1997
109445,not novel,1274219009,6.112766,7.5,150000000,2013
68721,not novel,1215439994,4.946136,6.9,200000000,2013
75656,not novel,117698894,4.942928,7.3,75000000,2013
101299,not novel,847423452,4.921275,7.4,130000000,2013
106646,not novel,392000694,4.877927,7.9,100000000,2013
68726,not novel,407602906,4.705208,6.7,180000000,2013
75612,not novel,286168572,4.405923,6.3,120000000,2013
57158,not novel,958400000,4.310786,7.6,250000000,2013
49521,novel,662845518,3.97246,6.5,225000000,2013
152601,not novel,47351251,3.951582,7.8,23000000,2013
93456,not novel,970761885,3.928789,7,76000000,2013
54138,not novel,467365246,3.877342,7.4,190000000,2013
76203,not novel,187000000,3.625529,7.9,20000000,2013
87421,not novel,98337295,3.518275,6.2,38000000,2013
138843,not novel,318000141,3.472358,7.4,13000000,2013
64682,not novel,351040419,3.200427,7.2,105000000,2013
249397,not novel,2227167,3.006256,6.6,0,2013
68724,not novel,286140700,2.951594,6.5,115000000,2013
47964,not novel,304654182,2.815499,5.2,92000000,2013
158015,not novel,89328627,2.811403,5.8,3000000,2013
62211,novel,743559607,2.643496,7,200000000,2013
72190,not novel,531865000,2.604638,6.7,200000000,2013
116745,not novel,188133322,2.497001,7,90000000,2013
80274,not novel,125537191,2.476989,6.6,110000000,2013
138832,not novel,269994119,2.443357,6.9,37000000,2013
136400,not novel,131940411,2.196946,6.6,61000000,2013
122906,not novel,87100449,2.195536,7.7,0,2013
96721,not novel,90247624,2.119986,7.7,38000000,2013
72559,novel,371876278,2.109247,5.4,130000000,2013
